TRN_OP_DATE,STA_CODE,GATE_IN_COMING_CNT,GATE_OUT_GOING_CNT
20250105,7170,40,43
20250105,7180,112,108
20250105,7190,4481,4186
20250105,7200,105,95
20250105,7210,2970,2463
20250105,7220,83,61
20250105,7230,1047,864
20250105,7240,134,118
20250105,7250,81,59
20250105,7260,229,179
20250105,7270,284,191
20250105,7280,52,46
20250105,7290,1051,985
20250105,7300,158,164
20250105,7310,830,800
20250105,7320,286,499
20250105,7330,269,184
20250105,7331,29,16
20250105,7332,1554,1570
20250105,7333,31,71
20250105,7334,61,34
20250105,7335,321,323
20250105,7336,369,280
20250105,7350,932,859
20250105,7360,5505,5884
20250105,7361,219,253
20250105,7380,705,768
20250105,7390,391,452
20250106,0900,9369,8534
20250106,0910,1641,1658
20250106,0920,2829,2436
20250106,0930,7080,7000
20250106,0940,3069,3046
20250106,0950,2824,2300
20250106,0960,11977,12455
20250106,0970,15060,15546
20250106,0980,17085,17696
20250106,0990,20727,21220
20250106,1000,61028,61451
20250106,1010,5927,5835
20250106,1020,23945,24228
20250106,1030,3715,3544
20250106,1040,15225,15058
20250106,1050,1580,1533
20250106,1060,1893,1875
20250106,1070,8840,8724
20250106,1075,1773,1802
20250106,1080,28146,28754
20250106,1090,11059,10764
20250106,1100,23228,24245
20250106,1110,6709,6455
20250106,1120,5760,5360
20250106,1130,1877,1844
20250106,1140,422,418
20250106,1150,1255,1244
20250106,1160,3921,3885
20250106,1170,6282,6526
20250106,1180,7116,6916
20250106,1190,3431,3478
20250106,1191,407,392
20250106,1192,2133,2313
20250106,1193,792,931
20250106,1194,3873,3702
20250106,1201,105,108
20250106,1202,370,200
20250106,1203,563,560
20250106,1204,96,96
20250106,1205,47,45
20250106,1206,24,32
20250106,1207,9,174
20250106,1208,206,202
20250106,1210,18856,19340
20250106,1220,1783,1651
20250106,1230,788,709
20250106,1240,322,302
20250106,1250,9172,9211
20250106,2110,47,35
20250106,2120,87,93
20250106,2130,1281,1318
20250106,2140,32,29
20250106,2150,524,505
20250106,2160,51,53
20250106,2170,826,772
20250106,2180,1740,1578
20250106,2190,289,314
20250106,2200,2577,2330
20250106,2210,104,105
20250106,2220,1276,1221
20250106,2230,2432,2395
20250106,2240,511,462
20250106,2250,728,710
20250106,2260,848,237
20250106,3140,416,417
20250106,3150,943,1004
20250106,3160,5839,5698
20250106,3170,149,159
20250106,3180,896,817
20250106,3190,741,654
20250106,3210,762,756
20250106,3220,2477,2488
20250106,3230,7112,6872
20250106,3240,1075,1007
20250106,3250,2490,2412
20250106,3260,775,770
20250106,3270,2792,2838
20250106,3280,2174,1962
20250106,3290,1412,1403
20250106,3300,19824,19655
20250106,3310,1884,1944
20250106,3320,3307,3093
20250106,3330,591,573
20250106,3340,6377,6627
20250106,3350,598,1264
20250106,3360,11800,11391
20250106,3370,1081,1094
20250106,3380,834,839
20250106,3390,7348,6999
20250106,3400,600,534
20250106,3410,1176,1118
20250106,3420,2483,2235
20250106,3430,946,913
20250106,3431,14,8
20250106,3432,70,53
20250106,3433,6,5
20250106,3434,32,30
20250106,3435,27,62
20250106,3436,32,38
20250106,3450,804,739
20250106,3460,199,200
20250106,3470,4824,4823
20250106,3480,1858,1767
20250106,3490,117,107
20250106,4050,1638,1889
20250106,4060,1678,2036
20250106,4070,788,823
20250106,4080,8737,8629
20250106,4090,650,592
20250106,4100,184,149
20250106,4110,630,562
20250106,4120,5162,5002
20250106,4130,952,926
20250106,4140,614,609
20250106,4150,1328,1325
20250106,4160,192,186
20250106,4170,3701,3723
20250106,4180,1689,1626
20250106,4190,2382,2363
20250106,4200,3204,3285
20250106,4210,4280,4540
20250106,4220,22276,22953
20250106,4250,1501,1634
20250106,4260,794,801
20250106,4270,363,358
20250106,4271,555,724
20250106,4272,2623,2379
20250106,4290,2379,2243
20250106,4300,1873,1856
20250106,4310,2781,2936
20250106,4320,1387,1514
20250106,4330,2423,2539
20250106,4340,10415,10506
20250106,4350,858,786
20250106,4360,1024,1050
20250106,4370,1575,1577
20250106,4380,529,492
20250106,4390,735,773
20250106,4400,12954,12727
20250106,4410,966,951
20250106,4420,1950,1835
20250106,4430,1641,1469
20250106,4440,5657,5356
20250106,4450,732,727
20250106,4460,1221,1218
20250106,4470,162,156
20250106,5000,10067,9680
20250106,5010,269,320
20250106,5020,197,189
20250106,5030,987,1007
20250106,5040,254,272
20250106,5050,3877,3692
20250106,5060,220,210
20250106,5070,597,622
20250106,5080,43,39
20250106,5090,539,499
20250106,5100,211,205
20250106,5110,74,175
20250106,5120,928,951
20250106,5130,105,3
20250106,5160,0,1
20250106,5190,171,182
20250106,5200,24,22
20250106,5210,591,581
20250106,5220,155,142
20250106,5230,594,798
20250106,5240,13,15
20250106,6000,3456,3938
20250106,6010,10,8
20250106,6020,171,171
20250106,6030,59,47
20250106,6040,11,15
20250106,6050,597,520
20250106,6060,14,7
20250106,6070,463,415
20250106,6080,166,170
20250106,6090,5,19
20250106,6100,21,12
20250106,6110,1126,1213
20250106,6120,15,9
20250106,6130,655,494
20250106,6140,47,46
20250106,6150,11,8
20250106,6160,471,429
20250106,6170,49,54
20250106,6180,374,321
20250106,6190,26,19
20250106,6200,5,8
20250106,6210,52,49
20250106,6220,273,306
20250106,6230,10,14
20250106,6240,504,448
20250106,6250,608,565
20250106,7000,7487,8097
20250106,7010,188,185
20250106,7020,14,11
20250106,7030,342,348
20250106,7040,24,22
20250106,7050,59,59
20250106,7060,752,797
20250106,7070,9,5
20250106,7080,8,19
20250106,7090,823,791
20250106,7100,186,203
20250106,7110,15,17
20250106,7120,499,530
20250106,7130,606,674
20250106,7150,559,548
20250106,7160,4503,4261
20250106,7170,51,45
20250106,7180,146,129
20250106,7190,3908,3681
20250106,7200,157,145
20250106,7210,1966,2038
20250106,7220,116,115
20250106,7230,1079,1086
20250106,7240,43,72
20250106,7250,56,52
20250106,7260,187,173
20250106,7270,110,100
20250106,7280,25,15
20250106,7290,617,631
20250106,7300,157,154
20250106,7310,747,783
20250106,7320,118,112
20250106,7330,66,92
20250106,7331,9,10
20250106,7332,1431,1272
20250106,7333,15,19
20250106,7334,21,17
20250106,7335,133,148
20250106,7336,187,234
20250106,7350,612,589
20250106,7360,5156,5711
20250106,7361,102,122
20250106,7380,866,831
20250106,7390,653,682
20250107,0900,9513,8740
20250107,0910,1620,1743
20250107,0920,2808,2503
20250107,0930,6768,7162
20250107,0940,3055,3018
20250107,0950,2802,2235
20250107,0960,12268,12630
20250107,0970,15251,15359
20250107,0980,17062,17790
20250107,0990,20533,21110
20250107,1000,60247,59739
20250107,1010,5947,5806
20250107,1020,23124,23387
20250107,1030,3525,3502
20250107,1040,14717,14736
20250107,1050,1555,1497
20250107,1060,1881,1822
20250107,1070,8854,8798
20250107,1075,1787,1836
20250107,1080,26936,27495
20250107,1090,10777,10398
20250107,1100,22177,22887
20250107,1110,6404,6359
20250107,1120,5578,5263
20250107,1130,1726,1705
20250107,1140,426,400
20250107,1150,1181,1222
20250107,1160,3760,3790
20250107,1170,6028,6192
20250107,1180,6690,6556
20250107,1190,3524,3521
20250107,1191,399,366
20250107,1192,2051,2072
20250107,1193,784,783
20250107,1194,3461,3492
20250107,1201,97,80
20250107,1202,301,198
20250107,1203,583,581
20250107,1204,96,105
20250107,1205,48,51
20250107,1206,14,14
20250107,1207,10,112
20250107,1208,222,194
20250107,1210,17960,18006
20250107,1220,1608,1511
20250107,1230,743,701
20250107,1240,340,324
20250107,1250,8658,8777
20250107,2110,109,66
20250107,2120,130,122
20250107,2130,1258,1220
20250107,2140,40,43
20250107,2150,519,506
20250107,2160,44,93
20250107,2170,732,733
20250107,2180,1621,1543
20250107,2190,271,269
20250107,2200,2383,2264
20250107,2210,110,83
20250107,2220,1205,1199
20250107,2230,2131,2189
20250107,2240,461,474
20250107,2250,712,721
20250107,2260,517,214
20250107,3140,428,420
20250107,3150,836,886
20250107,3160,5683,5675
20250107,3170,158,147
20250107,3180,804,777
20250107,3190,721,709
20250107,3210,792,807
20250107,3220,2400,2298
20250107,3230,6271,6591
20250107,3240,1041,951
20250107,3250,2227,2157
20250107,3260,785,762
20250107,3270,2748,2841
20250107,3280,2054,2019
20250107,3290,1329,1310
20250107,3300,18441,18236
20250107,3310,1938,1934
20250107,3320,3348,3179
20250107,3330,543,549
20250107,3340,5934,5960
20250107,3350,568,882
20250107,3360,10876,10735
20250107,3370,1025,1073
20250107,3380,733,796
20250107,3390,6906,6847
20250107,3400,566,552
20250107,3410,1056,1084
20250107,3420,2172,2182
20250107,3430,865,873
20250107,3431,11,12
20250107,3432,66,43
20250107,3433,3,6
20250107,3434,49,35
20250107,3435,38,39
20250107,3436,30,44
20250107,3450,788,746
20250107,3460,178,190
20250107,3470,4451,4472
20250107,3480,1609,1590
20250107,3490,110,114
20250107,4050,1614,1674
20250107,4060,1659,1849
20250107,4070,794,810
20250107,4080,8244,8109
20250107,4090,577,570
20250107,4100,160,151
20250107,4110,561,543
20250107,4120,4879,4811
20250107,4130,926,881
20250107,4140,575,561
20250107,4150,1229,1226
20250107,4160,222,208
20250107,4170,3595,3486
20250107,4180,1680,1514
20250107,4190,2199,2167
20250107,4200,2969,2948
20250107,4210,4227,4129
20250107,4220,21096,21857
20250107,4250,1417,1450
20250107,4260,753,738
20250107,4270,346,347
20250107,4271,600,608
20250107,4272,2120,1952
20250107,4290,2321,2183
20250107,4300,1782,1858
20250107,4310,2730,2839
20250107,4320,1283,1375
20250107,4330,2427,2387
20250107,4340,9707,9725
20250107,4350,867,849
20250107,4360,992,1000
20250107,4370,1664,1597
20250107,4380,436,505
20250107,4390,732,802
20250107,4400,12407,12406
20250107,4410,994,993
20250107,4420,1894,1827
20250107,4430,1611,1492
20250107,4440,5306,5212
20250107,4450,643,664
20250107,4460,1267,1289
20250107,4470,188,186
20250107,5000,9529,9541
20250107,5010,303,341
20250107,5020,197,191
20250107,5030,933,915
20250107,5040,274,271
20250107,5050,3640,3511
20250107,5060,227,205
20250107,5070,590,558
20250107,5080,49,37
20250107,5090,528,500
20250107,5100,168,186
20250107,5110,72,101
20250107,5120,842,776
20250107,5130,29,0
20250107,5160,0,4
20250107,5190,188,193
20250107,5200,33,36
20250107,5210,769,780
20250107,5220,94,98
20250107,5230,677,676
20250107,5240,27,16
20250107,6000,3400,3452
20250107,6010,12,14
20250107,6020,152,219
20250107,6030,59,59
20250107,6040,14,9
20250107,6050,559,582
20250107,6060,7,10
20250107,6070,492,491
20250107,6080,124,155
20250107,6090,8,10
20250107,6100,13,12
20250107,6110,1136,1049
20250107,6120,8,4
20250107,6130,482,561
20250107,6140,33,37
20250107,6150,12,8
20250107,6160,414,353
20250107,6170,51,55
20250107,6180,350,347
20250107,6190,22,17
20250107,6200,9,11
20250107,6210,50,50
20250107,6220,271,314
20250107,6230,14,10
20250107,6240,441,318
20250107,6250,533,520
20250107,7000,6932,6947
20250107,7010,181,179
20250107,7020,15,17
20250107,7030,318,402
20250107,7040,27,19
20250107,7050,53,62
20250107,7060,780,784
20250107,7070,5,5
20250107,7080,17,20
20250107,7090,771,767
20250107,7100,192,200
20250107,7110,21,13
20250107,7120,535,537
20250107,7130,687,594
20250107,7150,541,530
20250107,7160,4100,3894
20250107,7170,35,50
20250107,7180,137,125
20250107,7190,3702,3632
20250107,7200,155,135
20250107,7210,1857,1772
20250107,7220,110,109
20250107,7230,1008,1012
20250107,7240,50,49
20250107,7250,56,51
20250107,7260,197,174
20250107,7270,145,107
20250107,7280,33,16
20250107,7290,615,680
20250107,7300,168,179
20250107,7310,811,827
20250107,7320,104,196
20250107,7330,78,74
20250107,7331,8,8
20250107,7332,1298,1259
20250107,7333,21,28
20250107,7334,31,18
20250107,7335,199,178
20250107,7336,186,149
20250107,7350,642,605
20250107,7360,5099,5522
20250107,7361,132,157
20250107,7380,850,794
20250107,7390,642,708
20250108,0900,9242,8511
20250108,0910,1658,1701
20250108,0920,2726,2328
20250108,0930,6968,6965
20250108,0940,2962,2989
20250108,0950,2806,2187
20250108,0960,12123,12603
20250108,0970,14969,15421
20250108,0980,17188,17874
20250108,0990,20328,20952
20250108,1000,60909,60103
20250108,1010,5819,5923
20250108,1020,23142,23440
20250108,1030,3626,3493
20250108,1040,14592,14573
20250108,1050,1505,1554
20250108,1060,1815,1803
20250108,1070,8877,8885
20250108,1075,1826,1900
20250108,1080,26437,27160
20250108,1090,10861,10430
20250108,1100,22095,22851
20250108,1110,6493,6253
20250108,1120,5526,5220
20250108,1130,1774,1764
20250108,1140,409,403
20250108,1150,1183,1220
20250108,1160,3871,3900
20250108,1170,6041,6134
20250108,1180,6852,6765
20250108,1190,3526,3553
20250108,1191,356,349
20250108,1192,2116,2122
20250108,1193,810,866
20250108,1194,3570,3605
20250108,1201,85,95
20250108,1202,356,194
20250108,1203,605,608
20250108,1204,118,117
20250108,1205,38,34
20250108,1206,24,24
20250108,1207,19,195
20250108,1208,189,181
20250108,1210,18320,18372
20250108,1220,1660,1497
20250108,1230,710,686
20250108,1240,348,333
20250108,1250,8719,8909
20250108,2110,61,44
20250108,2120,76,90
20250108,2130,1305,1243
20250108,2140,35,32
20250108,2150,564,554
20250108,2160,70,71
20250108,2170,754,719
20250108,2180,1664,1643
20250108,2190,312,324
20250108,2200,2325,2334
20250108,2210,93,88
20250108,2220,1184,1193
20250108,2230,2280,2300
20250108,2240,453,445
20250108,2250,726,719
20250108,2260,727,246
20250108,3140,391,376
20250108,3150,836,843
20250108,3160,5894,5732
20250108,3170,159,156
20250108,3180,748,760
20250108,3190,655,678
20250108,3210,666,654
20250108,3220,2347,2350
20250108,3230,6339,6704
20250108,3240,1061,982
20250108,3250,2281,2294
20250108,3260,722,716
20250108,3270,2740,2782
20250108,3280,2058,2071
20250108,3290,1439,1366
20250108,3300,18886,18170
20250108,3310,1865,1909
20250108,3320,3490,3258
20250108,3330,527,544
20250108,3340,6080,6165
20250108,3350,571,1113
20250108,3360,11063,11091
20250108,3370,997,1079
20250108,3380,742,783
20250108,3390,6995,7052
20250108,3400,544,540
20250108,3410,1073,1080
20250108,3420,2252,2252
20250108,3430,871,870
20250108,3431,11,12
20250108,3432,48,53
20250108,3433,3,8
20250108,3434,49,35
20250108,3435,44,60
20250108,3436,55,55
20250108,3450,682,672
20250108,3460,172,194
20250108,3470,4472,4435
20250108,3480,1596,1669
20250108,3490,115,112
20250108,4050,1637,1680
20250108,4060,1777,1705
20250108,4070,751,798
20250108,4080,8451,8158
20250108,4090,620,583
20250108,4100,176,165
20250108,4110,590,596
20250108,4120,4883,4960
20250108,4130,927,917
20250108,4140,563,546
20250108,4150,1255,1251
20250108,4160,194,201
20250108,4170,3509,3535
20250108,4180,1670,1484
20250108,4190,2203,2197
20250108,4200,2975,2924
20250108,4210,4219,4183
20250108,4220,21249,21612
20250108,4250,1491,1489
20250108,4260,721,756
20250108,4270,347,330
20250108,4271,608,615
20250108,4272,2083,1925
20250108,4290,2473,2221
20250108,4300,1802,1876
20250108,4310,2589,2826
20250108,4320,1337,1410
20250108,4330,2359,2291
20250108,4340,9439,9905
20250108,4350,887,806
20250108,4360,971,1025
20250108,4370,1615,1594
20250108,4380,504,557
20250108,4390,750,807
20250108,4400,12979,12895
20250108,4410,969,1029
20250108,4420,2015,1853
20250108,4430,1597,1482
20250108,4440,5226,5090
20250108,4450,728,735
20250108,4460,1302,1322
20250108,4470,202,211
20250108,5000,9669,9647
20250108,5010,277,324
20250108,5020,205,203
20250108,5030,968,927
20250108,5040,284,298
20250108,5050,3549,3561
20250108,5060,232,207
20250108,5070,623,612
20250108,5080,51,49
20250108,5090,524,496
20250108,5100,164,166
20250108,5110,76,231
20250108,5120,847,831
20250108,5130,159,2
20250108,5160,2,3
20250108,5190,261,235
20250108,5200,18,20
20250108,5210,615,643
20250108,5220,89,141
20250108,5230,685,589
20250108,5240,26,27
20250108,6000,3258,3496
20250108,6010,4,7
20250108,6020,189,259
20250108,6030,50,55
20250108,6040,14,10
20250108,6050,619,608
20250108,6060,8,11
20250108,6070,515,432
20250108,6080,135,148
20250108,6090,5,6
20250108,6100,12,12
20250108,6110,1270,1177
20250108,6120,10,14
20250108,6130,592,551
20250108,6140,32,32
20250108,6150,8,3
20250108,6160,403,389
20250108,6170,37,43
20250108,6180,344,321
20250108,6190,26,20
20250108,6200,9,9
20250108,6210,60,58
20250108,6220,309,294
20250108,6230,6,10
20250108,6240,748,342
20250108,6250,597,515
20250108,7000,7315,7504
20250108,7010,177,192
20250108,7020,20,17
20250108,7030,325,306
20250108,7040,21,19
20250108,7050,56,57
20250108,7060,595,641
20250108,7070,6,6
20250108,7080,21,17
20250108,7090,811,796
20250108,7100,178,184
20250108,7110,13,12
20250108,7120,550,517
20250108,7130,650,663
20250108,7150,539,551
20250108,7160,4517,4336
20250108,7170,42,42
20250108,7180,145,148
20250108,7190,3691,3625
20250108,7200,165,154
20250108,7210,1927,1909
20250108,7220,111,111
20250108,7230,1052,1077
20250108,7240,32,39
20250108,7250,62,107
20250108,7260,174,180
20250108,7270,99,81
20250108,7280,18,30
20250108,7290,552,554
20250108,7300,145,161
20250108,7310,830,804
20250108,7320,130,177
20250108,7330,78,42
20250108,7331,5,3
20250108,7332,1200,1155
20250108,7333,13,12
20250108,7334,9,5
20250108,7335,149,140
20250108,7336,105,91
20250108,7350,606,648
20250108,7360,4962,5217
20250108,7361,73,80
20250108,7380,844,823
20250108,7390,662,685
20250109,0900,10230,8709
20250109,0910,1529,1653
20250109,0920,2690,2330
20250109,0930,6865,6963
20250109,0940,2921,2978
20250109,0950,2767,2252
20250109,0960,11752,12448
20250109,0970,14926,15254
20250109,0980,16860,18040
20250109,0990,20172,20485
20250109,1000,60315,60023
20250109,1010,5734,5567
20250109,1020,22802,23441
20250109,1030,3637,3466
20250109,1040,14542,14766
20250109,1050,1518,1519
20250109,1060,1748,1700
20250109,1070,8600,8674
20250109,1075,1770,1781
20250109,1080,26237,27284
20250109,1090,10807,10339
20250109,1100,22415,22694
20250109,1110,6311,6265
20250109,1120,5475,5112
20250109,1130,1654,1661
20250109,1140,430,421
20250109,1150,1147,1168
20250109,1160,3654,3711
20250109,1170,5740,5983
20250109,1180,6606,6528
20250109,1190,3460,3509
20250109,1191,320,342
20250109,1192,2136,2133
20250109,1193,777,798
20250109,1194,3665,3628
20250109,1201,81,81
20250109,1202,343,200
20250109,1203,504,583
20250109,1204,101,100
20250109,1205,44,45
20250109,1206,24,22
20250109,1207,10,176
20250109,1208,255,212
20250109,1210,18258,18251
20250109,1220,1704,1518
20250109,1230,700,653
20250109,1240,336,328
20250109,1250,8489,8755
20250109,2110,50,48
20250109,2120,72,97
20250109,2130,1254,1195
20250109,2140,43,31
20250109,2150,433,418
20250109,2160,46,50
20250109,2170,725,722
20250109,2180,1496,1499
20250109,2190,289,313
20250109,2200,2238,2210
20250109,2210,87,104
20250109,2220,1142,1236
20250109,2230,2232,2218
20250109,2240,504,500
20250109,2250,721,731
20250109,2260,548,203
20250109,3140,412,402
20250109,3150,877,910
20250109,3160,5653,5458
20250109,3170,164,156
20250109,3180,838,798
20250109,3190,673,698
20250109,3210,622,620
20250109,3220,2447,2414
20250109,3230,6348,6829
20250109,3240,1007,1007
20250109,3250,2205,2279
20250109,3260,694,682
20250109,3270,2781,2824
20250109,3280,2086,2087
20250109,3290,1335,1380
20250109,3300,19769,18962
20250109,3310,1886,1915
20250109,3320,3478,3157
20250109,3330,539,531
20250109,3340,6519,6185
20250109,3350,523,944
20250109,3360,11055,11261
20250109,3370,991,1140
20250109,3380,729,766
20250109,3390,6788,7086
20250109,3400,516,533
20250109,3410,1099,1138
20250109,3420,2104,2227
20250109,3430,927,926
20250109,3431,15,11
20250109,3432,45,38
20250109,3433,2,3
